Name,Price,Price_Origin,LINK,IMG,RATING

Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng Chính Hãng,6.750.000 ₫,8.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-hang-chinh-hang-p248005118.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.248005120&itm_medium=CPC&itm_source=tiki-reco&spid=248005120
",https://salt.tikicdn.com/cache/200x280/ts/product/f5/2d/43/e31b553afce760c239c277e6875f8883.jpg,None

Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Đen - Hàng chính hãng,26.559.000 ₫,28.000.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-den-hang-chinh-hang-p225247922.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.225961868&itm_medium=CPC&itm_source=tiki-reco&spid=225961868
",https://salt.tikicdn.com/cache/200x280/ts/product/59/52/87/be2889cc2c498036f162af94f75ed4cf.jpg,None

Điện Thoại Nokia C30 2GB/32GB - Hàng Chính Hãng,1.849.000 ₫,2.290.000 ₫,"https://tiki.vn/dien-thoai-nokia-c30-2gb-32gb-hang-chinh-hang-p246163082.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.246163086&itm_medium=CPC&itm_source=tiki-reco&spid=246163086
",https://salt.tikicdn.com/cache/200x280/ts/product/83/5b/3c/49ea505b5382fb38001ff5c68bca7ed3.jpg,None

Điện thoại OPPO A16K (3GB/32GB) - Hàng chính hãng,2.650.000 ₫,3.990.000 ₫,"https://tiki.vn/dien-thoai-oppo-a16k-3gb-32gb-hang-chinh-hang-p158808107.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.158808112&itm_medium=CPC&itm_source=tiki-reco&spid=158808112
",https://salt.tikicdn.com/cache/200x280/ts/product/4e/df/73/cb7e86fbb9d8d635e4d13e34e5974352.jpg,None

Điện thoại Samsung Galaxy A04s (4G+64G) A047F Đồng - Hàng Chính Hãng (chỉ giao HN và một số khu vực),3.289.000 ₫,3.651.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4g-64g-a047f-dong-p198732327.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.204320076&itm_medium=CPC&itm_source=tiki-reco&spid=204320076
",https://salt.tikicdn.com/cache/200x280/ts/product/3c/17/4d/0b47f6aed89d34925e55c57b1a78272b.jpg,None

Điện thoại Xiaomi Redmi 10C (4 +128) Xanh Dương - Hàng Chính Hãng (chỉ giao HN và một số khu vực),3.400.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4-128-xanh-duong-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p207268125.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216940076&itm_medium=CPC&itm_source=tiki-reco&spid=216940076
",https://salt.tikicdn.com/cache/200x280/ts/product/bf/89/20/0144f11cd999a9e405129a4740678362.jpg,None

Điện thoại Samsung Galaxy A04s (4GB/64BG) - Hàng chính hãng,3.990.000 ₫,None,"https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4gb-64bg-hang-chinh-hang-p244355503.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.244355505&itm_medium=CPC&itm_source=tiki-reco&spid=244355505
",https://salt.tikicdn.com/cache/200x280/ts/product/63/76/20/b647243117cc5935ad3a06411849c3b0.jpg,None

Điện thoại Samsung Galaxy A03 3+32GB Xanh - Hàng Chính Hãng,2.104.000 ₫,3.500.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a03-3-32gb-xanh-hang-chinh-hang-p191689899.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196285926&itm_medium=CPC&itm_source=tiki-reco&spid=196285926
",https://salt.tikicdn.com/cache/200x280/ts/product/d3/90/1b/007102e7487752ae56fb695ecd12cce1.jpg,None

Điện Thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,8.590.000 ₫,10.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p249151803.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249151807&itm_medium=CPC&itm_source=tiki-reco&spid=249151807
",https://salt.tikicdn.com/cache/200x280/ts/product/a1/26/89/104cbcbc52f4b31fcbd070a4278545e9.jpg,None

Điện Thoại Samsung Galaxy A54 5G (8GB/256GB) - Hàng Chính Hãng,9.990.000 ₫,11.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-256gb-hang-chinh-hang-p248911602.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.248911604&itm_medium=CPC&itm_source=tiki-reco&spid=248911604
",https://salt.tikicdn.com/cache/200x280/ts/product/1e/af/87/212778289ab7fe629463974d062d6236.jpg,None

[Quốc Tế] Điện thoại gaming Nubia Red Magic 8 Pro / 8 Pro Plus 5G【100% Tiếng Việt ◆ Tản nhiệt ICE 11.0 ◆ Màn 120Hz 】- Hàng Nhập Khẩu,18.990.000 ₫,None,"https://tiki.vn/hang-nhap-khau-dien-thoai-gaming-nubia-red-magic-8-pro-pro-plus-5g-ban-quoc-te-tan-nhiet-ice-11-0-sac-165w-man-120hz-p217422737.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.217422755&itm_medium=CPC&itm_source=tiki-reco&spid=217422755
",https://salt.tikicdn.com/cache/200x280/ts/product/e9/fd/eb/ca4861afe009c69938694bb31af0de44.jpg,None

Điện thoại Xiaomi REDMI 9A (2+32) Xanh lá - Hàng chính hãng (chỉ giao HN và một số khu vực),2.160.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2-32-xanh-la-p176438844.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216725399&itm_medium=CPC&itm_source=tiki-reco&spid=216725399
",https://salt.tikicdn.com/cache/200x280/ts/product/1d/9e/35/129e37b4540e9890ee4c50fc4916b17f.jpg,None

Điện thoại Samsung Galaxy A13 (6GB/128GB) - Hàng chính hãng,4.347.000 ₫,5.500.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a13-6gb-128gb-hang-chinh-hang-p177814469.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196284656&itm_medium=CPC&itm_source=tiki-reco&spid=196284656
",https://salt.tikicdn.com/cache/200x280/ts/product/61/76/05/5f12d6f7c3199fb76182c9dfd9adc46b.jpg,None

Điện thoại Vivo Y22S (4GB/128GB) - Hàng chính hãng,5.290.000 ₫,None,"https://tiki.vn/dien-thoai-vivo-y22s-4gb-128gb-hang-chinh-hang-p243300520.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.243300522&itm_medium=CPC&itm_source=tiki-reco&spid=243300522
",https://salt.tikicdn.com/cache/200x280/ts/product/c3/83/8b/4c96e502246e5ef20ad86d1095843741.jpg,None

Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Tím - Hàng chính hãng,28.000.000 ₫,None,"https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-tim-hang-chinh-hang-p225243804.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.225961865&itm_medium=CPC&itm_source=tiki-reco&spid=225961865
",https://salt.tikicdn.com/cache/200x280/ts/product/fc/5c/f0/2169212cde4edb4dd0e3e246ccecedc8.jpg,None

Điện Thoại OPPO A17K (3GB/64GB) - Hàng Chính Hãng,2.990.000 ₫,3.290.000 ₫,"https://tiki.vn/dien-thoai-oppo-a17k-3gb-64gb-hang-chinh-hang-p248754839.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.248754841&itm_medium=CPC&itm_source=tiki-reco&spid=248754841
",https://salt.tikicdn.com/cache/200x280/ts/product/94/c8/0e/7238701dbe36745e6599fe57c1eb14be.jpg,None

Điện thoại Samsung Galaxy A04e (3GB/32GB) - Hàng chính hãng,2.269.000 ₫,2.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a04e-3gb-32gb-hang-chinh-hang-p245770363.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.245770365&itm_medium=CPC&itm_source=tiki-reco&spid=245770365
",https://salt.tikicdn.com/cache/200x280/ts/product/bd/ef/69/6733dca8fd37e1672113f75ffa5907db.jpg,None

Điện Thoại Samsung Galaxy A04 (3GB/32GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,2.350.000 ₫,2.800.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p212040689.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216738430&itm_medium=CPC&itm_source=tiki-reco&spid=216738430
",https://salt.tikicdn.com/cache/200x280/ts/product/32/45/8e/cea63e53e6bc7666d87b0e645014be44.jpg,None

Điện thoại Xiaomi Redmi Note 11 4GB/64GB Xanh Dương Đậm - Hàng Chính Hãng,4.000.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-4gb-64gb-xanh-duong-dam-hang-chinh-hang-p188844932.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216725169&itm_medium=CPC&itm_source=tiki-reco&spid=216725169
",https://salt.tikicdn.com/cache/200x280/ts/product/f3/fb/87/4db1b0278f239b5e9a5a02ea662683cb.jpg,None

Điện Thoại OPPO A17 (4GB/64GB) - Hàng Chính Hãng,3.690.000 ₫,3.990.000 ₫,"https://tiki.vn/dien-thoai-oppo-a17-4gb-64gb-hang-chinh-hang-p248469947.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.248469951&itm_medium=CPC&itm_source=tiki-reco&spid=248469951
",https://salt.tikicdn.com/cache/200x280/ts/product/4f/d6/b6/9505f146f53a85c90aba467cbab52f87.jpg,None

Điện thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng chính hãng,8.759.000 ₫,10.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-128gb-hang-chinh-hang-p248886140.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.248886144&itm_medium=CPC&itm_source=tiki-reco&spid=248886144
",https://salt.tikicdn.com/cache/200x280/ts/product/fb/4c/64/c0938cf0fc36b3653f43befa1eb933e7.jpg,None

Điện thoại Xiaomi Redmi Note 11S - Hàng chính hãng,6.690.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11s-chinh-hang-p190558359.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.190558369&itm_medium=CPC&itm_source=tiki-reco&spid=190558369
",https://salt.tikicdn.com/cache/200x280/ts/product/7c/1a/62/786d408ce8510189626e44a7a87550c5.jpg,None

Điện thoại Samsung Galaxy A34 5G 8GB/128GB Đen - Hàng chính hãng,7.690.000 ₫,8.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-den-hang-chinh-hang-p249169833.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249169834&itm_medium=CPC&itm_source=tiki-reco&spid=249169834
",https://salt.tikicdn.com/cache/200x280/ts/product/36/fb/1b/3924dc98ed43cb9c9b823401c21a703f.jpg,None

Điện thoại di đông Xiaomi Redmi 10A 2GB/32GB - Hàng Chính Hãng,2.390.000 ₫,None,"https://tiki.vn/dien-thoai-di-dong-xiaomi-redmi-10a-2gb-32gb-hang-chinh-hang-p247720861.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.247720865&itm_medium=CPC&itm_source=tiki-reco&spid=247720865
",https://salt.tikicdn.com/cache/200x280/ts/product/fc/bb/ff/bce6429264c5f3c802b0cb8103406721.jpg,None

Điện thoại Samsung Galaxy A14 5G 4GB/128GB Đỏ - Hàng chính hãng,4.390.000 ₫,5.190.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-4gb-128gb-do-hang-chinh-hang-p249285315.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249285316&itm_medium=CPC&itm_source=tiki-reco&spid=249285316
",https://salt.tikicdn.com/cache/200x280/ts/product/b3/c4/62/77170fa5a890ad907c5b4210f15461a3.jpg,None

Điện thoại Samsung Galaxy A04 32GB - Hàng chính hãng,2.990.000 ₫,None,"https://tiki.vn/dien-thoai-samsung-galaxy-a04-32gb-hang-chinh-hang-p244332381.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.244332383&itm_medium=CPC&itm_source=tiki-reco&spid=244332383
",https://salt.tikicdn.com/cache/200x280/ts/product/85/fa/a9/e01bc87b5abcb7598d1c72af6ddb018f.jpg,None

Điện thoại Realme C55 6GB/128GB Vàng nắng mai - Hàng chính hãng,4.490.000 ₫,4.990.000 ₫,"https://tiki.vn/dien-thoai-realme-c55-6gb-128gb-vang-nang-mai-hang-chinh-hang-p249156531.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249156534&itm_medium=CPC&itm_source=tiki-reco&spid=249156534
",https://salt.tikicdn.com/cache/200x280/ts/product/e1/bd/3d/7dc131b4925e358e8be144f825cbb7c8.jpg,None

Điện thoại Vivo Y15s 3GB/32GB Trắng Xanh - Hàng Chính Hãng,2.490.000 ₫,3.490.000 ₫,"https://tiki.vn/dien-thoai-vivo-y15s-3gb-32gb-trang-xanh-hang-chinh-hang-p164435092.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.164435093&itm_medium=CPC&itm_source=tiki-reco&spid=164435093
",https://salt.tikicdn.com/cache/200x280/ts/product/64/5a/4d/b1c0e18bc0f1eccd32b90bb60d193d56.png,None

Điện Thoại Xiaomi Redmi 9A (2GB/32GB)- Đã kích hoạt bảo hành điện tử- Hàng Chính Hãng - Peacock Green,2.160.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-peacock-green-p168317790.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216725106&itm_medium=CPC&itm_source=tiki-reco&spid=216725106
",https://salt.tikicdn.com/cache/200x280/ts/product/3f/bb/38/6f22564137fefd9ad5d5db0709258743.jpg,None

Điện thoại Nokia C21 Plus 2GB/64GB Xám Ánh Kim - Hàng chính hãng,1.790.000 ₫,2.890.000 ₫,"https://tiki.vn/dien-thoai-nokia-c21-plus-2gb-64gb-xam-anh-kim-hang-chinh-hang-p249161227.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249161228&itm_medium=CPC&itm_source=tiki-reco&spid=249161228
",https://salt.tikicdn.com/cache/200x280/ts/product/13/82/7d/2832acbd899449cc3959f5d93463b1d9.jpg,None

Điện thoại Samsung Galaxy A14 5G 4GB/128GB Đen - Hàng chính hãng,4.390.000 ₫,5.190.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-4gb-128gb-den-hang-chinh-hang-p249285505.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249285506&itm_medium=CPC&itm_source=tiki-reco&spid=249285506
",https://salt.tikicdn.com/cache/200x280/ts/product/5c/c9/08/85c0cc7eb956d85391ce691be5cb4911.jpg,None

Điện thoại Vivo Y21s 4GB/128GB Xanh - Hàng Chính Hãng,4.290.000 ₫,4.990.000 ₫,"https://tiki.vn/dien-thoai-vivo-y21s-4gb-128gb-xanh-hang-chinh-hang-p188910390.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.188910443&itm_medium=CPC&itm_source=tiki-reco&spid=188910443
",https://salt.tikicdn.com/cache/200x280/ts/product/68/46/8d/e2cc1982be8a56832f563576b0c8e4c3.jpg,None

Điện thoại Realme C21Y (4GB/64GB) - Hàng chính hãng,3.259.000 ₫,3.990.000 ₫,"https://tiki.vn/dien-thoai-realme-c21y-4gb-64gb-hang-chinh-hang-p217624457.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.217624461&itm_medium=CPC&itm_source=tiki-reco&spid=217624461
",https://salt.tikicdn.com/cache/200x280/ts/product/c3/9c/e4/9cd093cf06e3099f929f35a60d488dfa.jpg,None

Điện thoại Samsung Galaxy A34 5G 8GB/128GB Bạc - Hàng chính hãng,7.690.000 ₫,8.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-bac-hang-chinh-hang-p249168949.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249168950&itm_medium=CPC&itm_source=tiki-reco&spid=249168950
",https://salt.tikicdn.com/cache/200x280/ts/product/74/82/2d/3779b7fa732e85008b1f273846c0e843.jpg,None

Redmi 12C| MediaTek Helio G85| Camera kép AI 50MP| Pin 5000mAh - Hàng chính hãng,3.190.000 ₫,None,"https://tiki.vn/redmi-12c-mediatek-helio-g85-camera-kep-ai-50mp-pin-5000mah-hang-chinh-hang-p244168988.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.244168990&itm_medium=CPC&itm_source=tiki-reco&spid=244168990
",https://salt.tikicdn.com/ts/upload/f3/73/68/7a0282aac832cce455a3d5b061d3b6c3.png,None

Điện thoại Samsung Galaxy A34 5G 8GB/128GB Xanh - Hàng chính hãng,7.690.000 ₫,8.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-xanh-hang-chinh-hang-p249178196.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249178197&itm_medium=CPC&itm_source=tiki-reco&spid=249178197
",https://salt.tikicdn.com/cache/200x280/ts/product/44/16/b4/6127559b072c721ff8f5785d0eec0c7b.jpg,None

Điện thoại Nokia C21 Plus 2GB/64GB Xanh Thiên Thạch - Hàng chính hãng,1.790.000 ₫,2.890.000 ₫,"https://tiki.vn/dien-thoai-nokia-c21-plus-2gb-64gb-xanh-thien-thach-hang-chinh-hang-p249161142.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249161143&itm_medium=CPC&itm_source=tiki-reco&spid=249161143
",https://salt.tikicdn.com/cache/200x280/ts/product/dc/4c/7c/b106556f5a08d4712ea852486961d4c6.jpg,None

Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,9.490.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-pro-5g-8gb-256gb-hang-chinh-hang-p249890023.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249890029&itm_medium=CPC&itm_source=tiki-reco&spid=249890029
",https://salt.tikicdn.com/cache/200x280/ts/product/1e/a2/4c/15370ea5f29959f3b380ad05af498bb2.png,None

Điện thoại Samsung Galaxy A14 5G 4GB/128GB Bạc - Hàng chính hãng,4.390.000 ₫,5.190.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-4gb-128gb-bac-hang-chinh-hang-p249286069.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249286070&itm_medium=CPC&itm_source=tiki-reco&spid=249286070
",https://salt.tikicdn.com/cache/200x280/ts/product/be/4b/d2/83564f1782bb0d6a1d5e3aa87285562e.jpg,None

Điện thoại POCO X5 Pro 5G 6+128GB | 8+256GB - Hàng chính hãng,7.690.000 ₫,None,"https://tiki.vn/dien-thoai-poco-x5-pro-5g-6-128gb-8-256gb-hang-chinh-hang-p220684617.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.220684623&itm_medium=CPC&itm_source=tiki-reco&spid=220684623
",https://salt.tikicdn.com/cache/200x280/ts/product/38/df/26/9e1f3de2e8255319a3a7ac6dbfc0f6c6.jpg,None

"Điện thoại Tecno SPARK GO 2023 3GB/64GB - Helio A22 | 5000 mAh | 6,6"" HD+| Cảm ứng vân tay | Hàng chính hãng | Bảo hành chính hãng 13 tháng",2.159.000 ₫,2.490.000 ₫,"https://tiki.vn/dien-thoai-tecno-spark-go-2023-3gb-64gb-helio-a22-5000-mah-6-6-hd-cam-ung-van-tay-hang-chinh-hang-bao-hanh-chinh-hang-13-thang-p249534908.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249534912&itm_medium=CPC&itm_source=tiki-reco&spid=249534912
",https://salt.tikicdn.com/cache/200x280/ts/product/37/0b/d8/dccd3498a4454117d33d18c3331f5065.jpg,None

Điện thoại OPPO A57 4GB/128GB Đen - Hàng chính hãng,4.290.000 ₫,4.990.000 ₫,"https://tiki.vn/dien-thoai-oppo-a57-4gb-128gb-den-hang-chinh-hang-p249168300.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249168301&itm_medium=CPC&itm_source=tiki-reco&spid=249168301
",https://salt.tikicdn.com/cache/200x280/ts/product/70/43/3c/980a9d03dda06aa48d87a1c8ea71d80a.jpg,None

Điện Thoại Xiaomi Redmi Note 12 4GB/128GB - Hàng Chính Hãng,4.990.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-4gb-128gb-hang-chinh-hang-p249890677.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249890681&itm_medium=CPC&itm_source=tiki-reco&spid=249890681
",https://salt.tikicdn.com/cache/200x280/ts/product/85/e8/74/67d601ee4e9f0a18febbd79279403e77.png,None

Điện thoại OPPO Reno8 8GB/256GB Vàng đồng - Hàng chính hãng,7.990.000 ₫,8.990.000 ₫,"https://tiki.vn/dien-thoai-oppo-reno8-8gb-256gb-vang-dong-hang-chinh-hang-p212324916.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.212324917&itm_medium=CPC&itm_source=tiki-reco&spid=212324917
",https://salt.tikicdn.com/cache/200x280/ts/product/f3/52/23/22627d843356617ad0fa8618ea38d416.jpg,None

Điện thoại Vivo Y02s 3GB/32GB Xanh - Hàng chính hãng,2.990.000 ₫,3.490.000 ₫,"https://tiki.vn/dien-thoai-vivo-y02s-3gb-32gb-xanh-hang-chinh-hang-p249168159.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249168160&itm_medium=CPC&itm_source=tiki-reco&spid=249168160
",https://salt.tikicdn.com/cache/200x280/ts/product/fd/09/7e/e9ceccef180051aaba3a280b1e0d0e4c.jpg,None

Điện thoại Xiaomi Redmi Note 11 (4GB/64GB) - Xanh Dương Đậm - Hàng chính hãng,4.690.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-4gb-64gb-xanh-duong-dam-hang-chinh-hang-p171592667.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.171592668&itm_medium=CPC&itm_source=tiki-reco&spid=171592668
",https://salt.tikicdn.com/cache/200x280/ts/product/54/3e/69/667cd19d4e2f5da58c5bd316cc11d079.jpg,None

Điện thoại Realme C55 6GB/128GB Đen trời đêm - Hàng chính hãng,4.490.000 ₫,4.990.000 ₫,"https://tiki.vn/dien-thoai-realme-c55-6gb-128gb-den-troi-dem-hang-chinh-hang-p249153684.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249153685&itm_medium=CPC&itm_source=tiki-reco&spid=249153685
",https://salt.tikicdn.com/cache/200x280/ts/product/b2/be/12/d3eb6618ccb723f384c8e285ca2712b0.jpg,None

Điện thoại Vivo Y02s 3GB/32GB Đen - Hàng chính hãng,2.990.000 ₫,3.490.000 ₫,"https://tiki.vn/dien-thoai-vivo-y02s-3gb-32gb-den-hang-chinh-hang-p249167880.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.249167881&itm_medium=CPC&itm_source=tiki-reco&spid=249167881
",https://salt.tikicdn.com/cache/200x280/ts/product/0a/38/a8/8b5a7a42eeb8178f83d98361fbeb36db.jpg,None

